,CLUSTERING_kmeans
telco,"'n_clusters': 4
 'max_iter': 100
 'n_init': 5
 'init': 'k-means++'
 'algorithm': 'auto'
 'tol': 0.001
 'C': 1.0
 'penalty': 'l2'
 'solver': 'lbfgs'"
