,precision,recall,f1-score,support,ROC_AUC
Income <= 50K,0.883,0.930,0.906,4944.000,
Income > 50K,0.734,0.610,0.666,1568.200,
accuracy,0.853,0.853,0.853,0.853,0.909
macro avg,0.808,0.770,0.786,6512.200,
weighted avg,0.847,0.853,0.848,6512.200,
