,precision,recall,f1-score,support,ROC_AUC
Income <= 50K,0.9230026550808592,0.7734627831715211,0.8416419060195883,4944.0,
Income > 50K,0.5272266779231743,0.7965561224489796,0.6344932689865379,1568.0,
accuracy,0.7790233415233415,0.7790233415233415,0.7790233415233415,0.7790233415233415,0.8632569987946636
macro avg,0.7251146665020168,0.7850094528102503,0.7380675875030631,6512.0,
weighted avg,0.8277052453475593,0.7790233415233415,0.7917633644244066,6512.0,
