,precision,recall,f1-score,support,ROC_AUC
Churn,0.029,0.043,0.034,0.447,
No Churn,0.012,0.011,0.008,0.447,
accuracy,0.013,0.013,0.013,0.013,0.017
macro avg,0.019,0.022,0.021,0.548,
weighted avg,0.015,0.013,0.015,0.548,
