,precision,recall,f1-score,support,ROC_AUC
Not Potable,0.016,0.031,0.017,0.548,
Potable,0.068,0.053,0.055,0.548,
accuracy,0.023,0.023,0.023,0.023,0.024
macro avg,0.040,0.026,0.032,0.447,
weighted avg,0.034,0.023,0.028,0.447,
