,precision,recall,f1-score,support,ROC_AUC
No Stroke,0.953103448275862,0.7109053497942387,0.8143783146729523,972.0,
Stroke,0.0538720538720538,0.32,0.0922190201729106,50.0,
accuracy,0.6917808219178082,0.6917808219178082,0.6917808219178082,0.6917808219178082,0.5909773662551441
macro avg,0.5034877510739579,0.5154526748971193,0.4532986674229314,1022.0,
weighted avg,0.9091097401347756,0.6917808219178082,0.7790476251181557,1022.0,
