,precision,recall,f1-score,support,ROC_AUC
College,0.889,0.872,0.879,100.000,
No College,0.876,0.888,0.881,100.000,
accuracy,0.880,0.880,0.880,0.880,0.959
macro avg,0.882,0.880,0.880,200.000,
weighted avg,0.882,0.880,0.880,200.000,
