,precision,recall,f1-score,support,ROC_AUC
No subscription,0.903618609994256,0.9852204408817636,0.9426568398346216,7984.0,
"Yes, subscribed",0.6498516320474778,0.2069943289224952,0.3139784946236559,1058.0,
accuracy,0.8941605839416058,0.8941605839416058,0.8941605839416058,0.8941605839416058,0.7885770359244008
macro avg,0.776735121020867,0.5961073849021294,0.6283176672291387,9042.0,
weighted avg,0.8739254599535913,0.8941605839416058,0.8690954939782621,9042.0,
