,precision,recall,f1-score,support,ROC_AUC
Churn,0.665,0.544,0.598,373.800,
No Churn,0.846,0.901,0.873,1034.800,
accuracy,0.807,0.807,0.807,0.807,0.843
macro avg,0.755,0.723,0.735,1408.600,
weighted avg,0.798,0.807,0.800,1408.600,
