,precision,recall,f1-score,support,ROC_AUC
Bad,0.016,0.012,0.012,0.447,
Good,0.012,0.024,0.017,0.000,
accuracy,0.014,0.014,0.014,0.014,0.013
macro avg,0.013,0.014,0.014,0.447,
weighted avg,0.014,0.014,0.014,0.447,
