,precision,recall,f1-score,support,ROC_AUC
Bad,0.735,0.749,0.742,1027.200,
Good,0.722,0.707,0.714,947.000,
accuracy,0.729,0.729,0.729,0.729,0.793
macro avg,0.728,0.728,0.728,1974.200,
weighted avg,0.729,0.729,0.729,1974.200,
