,precision,recall,f1-score,support,ROC_AUC
No rain tomorrow,0.872,0.943,0.907,22063.200,
Rain tomorrow,0.727,0.523,0.608,6375.400,
accuracy,0.849,0.849,0.849,0.849,0.876
macro avg,0.800,0.733,0.757,28438.600,
weighted avg,0.840,0.849,0.840,28438.600,
